Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	File Size	SHA256
NPPA00225	JP	Appli Archives Nippon Ichi Software Duologue	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00225_00_47C375AC/1.00/NPPA00225_00.pkg	KO5ifR1dQ3IKmI1FnCTg5WtgaGmg6xcQALTVyMgU5H4DNDCY4qNBU09QO+DLN4a/NpMOdGWYqW0T/2D6tGNNAU9hPJdk187w4/ty12Urqsw1zS9dkmP7/Nfy7FuvNk4SfcW5oUrf/2m6I18kw7PvmQKhXrNNDX84cZm2qj75n2sfoVKzqnzKwc3FTk5b/LWtd35J3XIx+HIeO2fL4lIOmdDvcU+5tHy2R3jdf8ijmd9wN3bNPKHj12TD531V47+wPnXBnJ1cybO/Jnw6bxIt0/bAudN97sza1U5a6Wuun9ri1v76odmxOudnZSnPlA3+rLlYJdStuer94mNZwo17J67yFVr24Yx25au9p0Jla55+VSkvX3yi47663MRZXNFbb9aveBppeMFfwUrv/2aO+qo/02uO21zedPxv7lfRfeVRjJrnwxnD/6i/nOquf0t2n4NOu7HFyV0iWl9Pi7F8uXh2+g2e4IP6H07fWCeitf/XTMOfd5ad12F8GftMR+VmwXyX9I6QP7ZLDn+YH1vA+kr4h835f7V3J37W1xLKKfU0nLDLNeRRaubdt8W5d7sFv80qbPySxPJycVn4h1mPlSbtOaD86b7FnbtOTO9X+P/e/9nB6vKShpVs8xylDgfUZrSHOuYqTWn89UfgP0dtxjJD/qbLiY7ivnuqOuZK28hVdsn7a8np/K/dXD5jRVA+UyhnDbPayqTjUS9WqV1wLtui0fpQ4+yWE2dypwtJps4yde57d2DS2j+VegvE2+eu52IY4QAAoJoJsgAA	JM0190-NPPA00225_00-0000000000000000		32061520	
NPPA00233	JP	Appli Archives Nippon Ichi Software Mini Game Pack 1	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00233_00_3705FA3A/1.00/NPPA00233_00.pkg	KO5ifR1dQ3IKmI1FnCTg5WtgaGmg6xcQALTVyNgY5H4DNDCo4mOGl+1vO+1/Do7qizMkLzCUb+hLiimzEdznmJjjvW8D+5Y+TWPtwnfvnvV3SDloyMnLeWuyfKyo6GzP+3Xr8pV+A/m+1efXOC9WfLR1QzJ/X1nUElZBhdZNLc/lFzHumTjHoiFH6FfFnKuCMpfs/zzLYt21L2eXfuHMMrkpJct0Txk+EvQ8Os32mP78c/Enw9QbBAXXrfEVKokTN16xfou/xP5vXb/u3HuSn+29nXVqP7u8mr50ulJwyzmeU5GhOnMXCl04m51zQsjwk7jhsgVs4lYz62++OWy3mXnyHPlfam+n351RuWcr0/YjP1lk2Dcte8xjIpr9Szj7+Sf/uHW8dXNW5gpy55vcaXTcpf/07I2js5Xcdij+tajsyedjWv35oGmeZ+oDifZNm0U7jx+q/G2g4Ow3t1ys5UjJM8E/Roobtv34HHTONMbg09THy09MWXPtgtjBZTn/quauOJ98O8ROVmZW4f4VfKzZG+5evHx7aXviUkWuk+eYfbclFRWxvvi6eol7fW7vX4+1hVMka1jyp7A8fTSzKHFGi2nlz0fHJySxzHj9X+YWh8jbd3EP/75QW7ZXdZpCXsTM4gdnExYkzPTvC1sdl1P/XkTQ+G2bW/ThrgcOEnyGkQf66nYGhj45WdGxqIp1ZW/CQ0HtWT2fz53mvS/aE/p5vkp1xOpNEzb0/Lv8wq8h+ox5rmnjVhOrnxyf71+ezTDCAQCDvgc9	JM0190-NPPA00233_00-0000000000000000		20994048	
NPPA00302	JP	Appli Archives Nippon Ichi Software Mini Game Pack 2	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00302_00_8C0528A8/1.00/NPPA00302_00.pkg	KO5ifR1dQ3IKmI1FnCTg5WtgaGmg6xcQ4AjyiBHI/QZoYDDFB2vEzn3Vky54PjrpGbX7espcztmfVxdcOBWX5e2Q4so8jfsT78ar321fS/4zLdh1xJ+TKWWx3HO5c2+i3bnMavM5IvvF20wSE1h7V+iuSY+xdNLUS/mi4Fzb0uK7eULUhV9LWJefbnn3pL94mrJPhfyVS+wv39SwpL2aa7lt8pZzlW1LbJf1VC59ZPeax0AjvfnMAZ9c0RsJ84qqnCXjFO5rNUSJZpzcXmubWfQw7eAcz0NXD2iGNixK2XVVMu19qeIU1tPPbt+xWSzdYROR5TTldN+TDY2dk6Nbp6dffxh14IzpPdX7yV+9OMyD3z04z7c4R3fJ5iD5RZ3d96d4ztTpvJbbYcmvpVe/otN9tdhFV8GDu9KPPxI1efmwZNJWt+dnJ/hUTO97vIXzxjKDB4HLHcr28LpOMnlRbrL33svzdumv98geVbtyo4Tr+k7Dwz9DTrhPDN/Zan5Iy4517oUPmsG1Va+579VI/f3xn+OFYVRBoem5lllt+x+kWq3N5PVZ4Bv52O9Z3enbm1mXbFSpujN55faFz0UmHt5hW/ZQTbZk78eSvydPVMSd21F0v2un5+FzN7SKPyUbTYwKU3v+Pueo7T3tudw+7K9XqfRuCHfufnFFcZ5MjHjA7oS1Dw/u7rl5cyp/dOe0Q1lBIp84/jVz69gzrzD59b6A5cbh9/mxz2TURdgTlO4YLNydaSLk4/zTP1b/IeOUVIYRDgDedAzT	JM0190-NPPA00302_00-0000000000000000		37878256	
NPNA00283	US	Bat King [Unity]	http://zeus.dl.playstation.net/psm/np/NPNA/NPNA00283_00_5C1C72A0/1.00/NPNA00283_00.pkg	KO5ifR1dQ3IKmI1FnCQQ6mtsYWiu6xfgB7TVyMIY5H4DNDCY4oM7Yu2JjGW3Wac/Tv7CK+rcajmhZzqr6oPTfwV2RdyVsmLnuLlifpi7kNXkT4kWRf7MxxfE3z0TtrbJdYr9yev/DMM/2hQWpFY7GDFX72f3XuJ1/tTq9EiJy18r3tjnMgbd/3j1gKRMS2KUy6Gdtc0pATNuSTkdjhZMn21z6+W8rRwyb0orbrS+31eyiS2pJTSOt87+no5FNt+szWJa3xbzrL29anpe9dGQT57tipkTVihNjc1dMntNhzMzn81d4RC7mzMPnHqhnyuev7ozRFB329MXk3/mriuquRAV/pGxY2uTUtAT5vzrUc7xk1f2VLiz/Xw583Kc5h6+vl+b3cRLpr90/hT+Z46ow8p/a4uTjlvrK8/4fvrGprqw45XhZ1+Fl5slPpZY6lrMxLG259TapNAna6wiHrx4Vp8zc2+b3U0fGYNdh57Wu+g+Ynm6cd3Z3ROubb6lvP1Lcvfq04dWfb/X+qS7Z6XPgRiz99Mf+lVJlAaU+0qJBW5fsFJv1wuzZ1s9S78rB/0TfRoVVVFVXHa/dOKBXzO/yB75KMfwhufFn4Z5G37OdmRN7FHrYs7crsxlpfTr0LSiRPcZrc+VVXbzvHe7qHRM9uTi5Q90NrOy3Gn/+rF+l8Y0zp9fnrydobKEi8s6Ozjd557t5jVLoky9Qq/eiDsp4XuG7XHWsYcsjQ36K/qqXxZEtLSmPbGY8WLTnCuT9BJCLPsYRjgAAPAdDksA	UM3817-NPNA00283_00-0000000000000000		33313696	
NPPA00118	JP	Fragment's Note	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00118_00_D798B85B/1.01/NPPA00118_00.pkg	KO5ifR1dQ3IKmI1FnCTg5WtgaGms6xcQALTV0NAC5H4DNDCY4iPc8Zdx+pdCW2Pr8GLBYtHCS3Wm0j9W689uOHTnYcl1q9t9XMfU0jzKgldtyat9ofVbY/HKvvl/jKQ31PzjbboqcUcr/eC/ijtP9c5eXziV/1T9mym8SZb7OSZ23UvKVxbtjHBP4jhmU38mrT6WYXb8VbXf5/TMMqsvvbNgn3Em6BYnC7v/1x1ftJz19J/dEExd7vW002dN2Ux1tuD7YnGyXjN/SrAd5tmv9X/1FH6GtMdmv4Lnr5JNnaz/XoCv7diJje+/PGEvnPGvfd6SDwePy5Tu/j1PgPm70keBkqyQdW3CeuXeRy7LWSZ1r54aVe3+Wkg54+WBJ9H9vKLrjjDqyAcoMCYnW3Jl25vmmp3bWrLlwJzsytbCLe8XRP3a2NhQvpSlt+W0W16h7tetPMEGu/Ok1xbz8T894731wKReSx+54owtO6IvMtwrTKv58s765dtHgbyTJl2Kn7T6y1xJm4p+zRcL11nOXjrZKcX857rwmEh19glXFvwRCOzf2XhE/uDd1V0GE6+aaO6b12LEsiHF0I83zPZui8P+1TdO935/n/KExXdihKn8yqb1be32vI8ur8i3WyO4t2Suw+OKPR33dk9Uvy3KE+pxXLz37USWJfXFDIH2e7uc+v6E1BT++qif6/Lcordgy+/L9vc0v/buW9rF0Cm/Qpz1ZtOWzT9VYywK2Ouva6oZNp1SvXX84+2Poon9SmGODCMcAAACjwUt	JM0193-NPPA00118_00-0000000000000000		471003552	
NPNA00152	US	NekoRush	http://zeus.dl.playstation.net/psm/np/NPNA/NPNA00152_00_7DF76209/1.11/NPNA00152_00.pkg	KO5ifR1dQ3IKmI1FnCQQ6mtgaGim6xfgB7TV0NQI5H4DNDCY4sPKQXe50DNttnQRCcmDuT2TjYQe9bz49zLn1+vFLP1PPvJF/JxyRkvurP+FNYWhL6IloyXWit/ZOH1qltNsjfttMo923exK8edbtG7NtM/uVcrfGizTL9k9FnnLKKHyhWP1qYk7E1+/eac/ZfbhLW1Pp9i/ldoppN+W/WZy3pvSxdOSWx/P/t0std75bqvG3NJpH9S6NdI+9C6PP3zkp1Ldq+Npczvn6gVMn+DxtnTXOi6+tTvnMb/0PqTO5CzT1eS+ZH2V4McnvZ9WXw0I/Pl84xpp2XsNauVL8/Q1jN1jXznyPbleK79b2nfrCd8FDgcVL75/5//q1tfDy5Rsuzx2BR8U+3ojK6h+VfRBsztRserNN2MPVya2rRBwtsqdFfHvjuBHi2jNvRsnz7oq2dXj+Pkm31/Hoqj/OWuKvXf+2HFTMftB/XSHGcyfX4RNc9nsrbRvTeuL69viE9iebj8S9qF9DeuDq48/3tkqN//gfXWFa6U7isKWG7PPs2RrV9QUFyrmlt2S+/WLKm+nwnrFOT4B0SZaSrYPEhgzpwvfLD9rq/Xk1/yjBUL8h7vjN4RPmzj3Xo8AQ866BHuLKN7LbLcz5hmf+qDqzbRg4+pZZqGN/O0yOcfO2lQ4pwbUift/KjqjrlTC5lV/v+pswyWWOTVhwZa5tfULpJif7V70ac19ebEp9wonblC/c+5o42PhH61sq+Z7T3h/18eLYYQDAO9WDLkA	UM0116-NPNA00152_00-0000000000000000		8448512	
NPPA00241	JP	加算器方式電卓	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00241_00_B772F851/1.01/NPPA00241_00.pkg	KO5ifR1dQ3IKmI1FnCTg5Wtkammi6xcQALTVyMQQ5H4DNDCY4iNx47HtjFvPinBk/Ios3qf24wjf/BwNNZmFCeL399jv7PtmMlG46+7FtCvHp62zfaKwpbQ65amQ6ly+/WWvl2um5j8U7E6fvFtntipfdNXM3FWNMWqRZZ2VZiURy0T/tsf9iNoo5iqmINe2zXWTgGvz7dPnGv3b63QvvXg8r4zT9qnjnrknZVu81i7xVTMJkM3wuqaUbDPDwMsvrr7re/iZEG6phCvLZDOrpljsU58uuzep8eejjrt3LSs3CC3dHhUp4dZmdMHLb8nuyw9PPAr2+/GGmWHZ5r360UZN5xt9QxjWTVJ49jJ3wYcEsxeRfHPWm0geOejySVrFz9SJ46bsdjv3CRGfP4fblV/681vjeUuNo+kj2exM+8fnj3bYG3M7Ok/ma/Fd+XTdlGfX5fdzxXnpHbY/yrL7un9xOHPM6jl8dlxJikdu/brTccD7brG4gKbbOZ81ZXJ5CepcOR5R1xj+5DT4NLXnNd02P7VD3blcbdp97S8vnpicvV318+X+nw9fvVSNV3+s5nsh9HXDsXPzLoVJ/I5kCYxdPunq5kXeew5/5KtlmRMgYMEZ0yh07vZ+z129Ajwrik3bjz6ay7nqT7n5rcQ0jkVXH6z6enOtr+Zsee5XNw9e4t8xf2mm9IFeDq9TMfMez79U3+y6f5tbwGmpww8Tvxn8/3Yq/tyJR9tv+XL5MCTJq/3me3FN+xN7cOnXJQUy8xlGOAAAihwHmgAA	JM2594-NPPA00241_00-0000000000000000		3249120	
NPPA00260	JP	Appli Archives G-mode BurgerTime	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00260_00_D88B504C/1.00/NPPA00260_00.pkg	KO5ifR1dQ3IKmI1FnCTg5WtgaGmg6xcQALTVyAzsfgM0MJjiI3+ZPWeP4Xodp+kGapMdtBy2tOYw31feLjFns9Wplm2Xuzk2Fdi0lOWk3GqedGjz8hldz08rVUrvafN+tePY1Emrah8XcaXefhmU/5PdKZDZrfTeDS79+bXvvDzTea/5dx44dvjV/rPyAfvP7ON5/qU90EW68bpLwW2bmcUPWpRFdSe2bbJTWxLLluI8eyfblHfirnf5ltrMEl4p1B0slTdN1GOb+NKNDArKO3vz5NacXThlgoisY3P59Wcbl+ZLznK+YHBlt596xlnLV5qznPy99kw+c81CUJxFOYfZ2vX0Z6HK4D4j5z7/yNPKxZJaF5czlE7JdeBWMH3pE3PKeP7r3XlnZizbsOP53++L2rkeHeu+Xt4Yf5djKcv2N+7lyiUXjv1T0anTfTdNQcDe8dDUPzz/mXSMPxYHSS3NSQp3ZTb9sMzB9Y1cybzdh5dmb9pzKfjx1x0rDl7efvz6+9RDee4x+//LapqEym8+7uRSeOpSp8vx5Q8/WMXHaZ2b5/tLbL4Db8DKXclK2+JClum5hU07FuUkI2F248mGT6zlneqzgmJKz7w702E9Xy5AO3XR+jvXrK8sWrvBX4DB+3PgCXY20f+OsQXbv176vOB0yoI195Sl43oeXD1zac/zKZla5xfkiSRPj9l7+vad6fd+1xuuN1y9/tnc8oI9qz5/Oii1v2VNaFr/6nVVYpemZnvYb16+tjn04o5nT0wYRjgAANrlCocA	JM0190-NPPA00260_00-0000000000000000		39153360	
NPPA00134	JP	Miko gakkou monogatari: Sanae episode	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00134_00_1F1B4598/1.00/NPPA00134_00.pkg	KO5ifR1dQ3IKmI1FnCTg5WtgaGKo6xcQALTV0NgE5H4DNDCY4sM9VLQxnN0s9//71pNt0zS3zLgs2Zh5qGHB8fv3ttv/dNi+kfXev1vdMRFdV/YbZ7sm7+Rl+uXtqW39Yk55i9HdOQH5fyNkCgLnx/09sGGqcHJJuq+OAxuT4OLTTt951q6+Om/xVJFusaTCVWtWXmu/mLfW7Z7dIV+uRq7GHSlNDZc1l3bdEIv+so1hqe9bha/hXZsz+5P6PTJ3vsjuNI+cYzPtgGlm7edFCY+uPQp9KVAaqCjr6LXYIfPIe6fJbay+DzWd6nanWVVkeMcY7d52L/65zjeWprNm//ce+25w4Af369CHyw0TtyvOz71ROk1KoZFnalTgmk1FNzl+3zjncifiVHuLZ5ba5Svl937Ft5YZGl6/fUdHWaFvd6zfRa55ttZq877GX/N4u2BOw+oNzQqRbPs71/Wsv88quCb5C7Orb9cvFkHrqYFVh5TiWKJZ9q1s+b53wZ/legumLrmzyeXlmfM6/6pndSe+rdrdL/Nh95Tk5J1fwu+pfFgzUfB4uU7PweK49Q1ht3dfcc81PpC1M+LjAfvgKa0HZ+e9ey1v4TPlXqW5yfzXyaus9E2idEr+lksef3DTasJew2WfnZe1VXmtcJ3mL1kqZLe+V+LCV5vHwr7VsiExV3IbV9k+tspqfLCoMcC0/gTvndeca10agtbGrzBTz9Sp3VvcsvdnWdPuF44VPOtfTrhV/ua9nre7zsuqzGfltxhGOAAA07IPyQAA	JM0141-NPPA00134_00-0000000000000000		107945792	
NPOA00231	EU	Paneuropa [Unity]	http://zeus.dl.playstation.net/psm/np/NPOA/NPOA00231_00_F1D1CBA7/1.00/NPOA00231_00.pkg	KO5ifR1dQ3IKmI1FnCTg6mtkamKo6xfgD7TVyNgQ5H4DNDCY4mNJjfRkA/HtVVZqXrE/S67+4fP3lQg7J8S+zEHM+fnLK17tv84subp6wwmu3olpMydEM7pZaR0/ce78U8Xbaa5GC/W5Hn80OWrdv8LX064sNUOl8PrVX887DssIWfCcPbG08cPeHZ7G/2ZsqzYIu3PqcZaBZOeDrkPnfQxdEou085wVHxRVrRG55mw3X1W7OL3l4fw2uef/jthpWOYacuy8FWm1x9PdY5tkO5eOrNrSLqkXe7ZXmRsJ/BT+kjf5VX+l0my3Bcy9glu41vytVK+o+vn1WZehxJk/G6Oi8yL6L15XsO26sktr7xxdo8yjiQkWT89nbQw5ufbDfdkL7WpiKxUZozO5Tm04MDlhL9vXm20P1m2qd/3Xu1F38gqGEu3HYWV1+SauBb5nzifdcFFMuhx708Lo8H8xhcuvmLZUuJ3d9L7FZn5kl1eozA/hgNvlgvUx2vbRtUeqYk1f5z5UuPF9gmpCz3oWKc6NXc3i5+8V7OX0yzeNSTzqJrS90/p24GfBhumtpSqXLpc+ebPezVnz5tz5P3oN/Jxu7l3+6MCCsBIOddX522Y0Otl1sItNZrmTZpB15LfH5SkLPsw+9CUh/97f0h+Micc3sn1a+8ulPEvw5ut/uoJnN3VmrXxa86BJavXFtrnXJxzryih8WNe1eJXG+QuuWu/0ZtxI3fNVbx2/u2FErqFRZkui+vmt676lB93YXXBsMsMIBwB6EQsM	EM2541-NPOA00231_00-0000000000000000		47206352	
NPNA00151	US	Trolly Bird	http://zeus.dl.playstation.net/psm/np/NPNA/NPNA00151_00_370B98D8/1.02/NPNA00151_00.pkg	KO5ifR1dQ3IKmI1FnCQQ6gv0iZGuX4Af0FZDU0OQ+w3QwGCKj2PauVIu8dNNPBQLgtcWTcwRPK36Py6Zf9cbucTjVVxSteeirHe6pnsfKjBUzPJUDrppePbKt/jKZTLlb1mtbKym/D35wlzowJ8nPup71+3oShP/8qu6jkXqud05Jkeugh2ndOc1LA3qCU1uORW3JyuPJZ5J9bOFa/aa4xUHja/LpDFvv3d1/wLObcEpdR/djt9dflaMSV6u2tiuMmBif5bI5prSSkl2J62LV2VZ19WvsWZvCam8aRTx/MjvzktiXsJBq1OmMJ/gWTJNlIPX2nfbn8WxvXaX7r+3yaxsj76Y52f4Or+nuL728nn1qjv1W0UnSUg/kL/N+lfe6WGNncXUir0L1rL9Z9g//56oRHT2IgXzy1K3IuIaCyLiDS+7rWKxDHtr9a303aopkz6GzAz5ubV6/dwFPbefnuTlObntQPnhJB8unneLlRI/Jkh3H9wVXTQ58dbGnvKr660aH809k/QzK9Uo0GU7O8vU4NIdU7mX31tU1C/+ganXP+Jv74T+b2vXLLuwwVmmS3vP+7glmWJ7jk/SURO+JO4hPa142ubJkRFmesbsjT9cNso3cDk36h2acY8npexwZKrQV3aL8iUK8kaF69L8vot4fl6rwtgZcP1E8VTjqRH712kvaZ3z4vc313NywVxrmW87eCv7ngqVDP5wWqyR52fYOTW7aXuOWp7mZL/VNbFiQcduls4Fr6/LLYiYk8owwgEArqv9JQAA	UM0702-NPNA00151_00-0000000000000000		4439216	
NPPA00268	JP	QR Editor	http://zeus.dl.playstation.net/psm/np/NPPA/NPPA00268_00_23E570F1/1.00/NPPA00268_00.pkg	KO5ifR1dQ3IKmI1FnCTg5Wtkammi6xcQALTVyMwC5H4DNDCY4uOVxba6+e3eVxrNd7Zd3HzEUmX5Je7bEtvzk85PUnFJ1tmULubHXOWrIxWtn1N7Ui/5dc2OLMaUQL/L3Tt/OTu39y6eu+LoDubJb3fkqHL/YeRZ3S7GLs2d0VhyLmChON+UbXm7bA1yHyYv1Qq8FrZiWaSM4WxZw/pFRlekXzR1sBxQMN/oWa3un7zBimGxRA1vQ8r93WXnt8+WdT7MfvSUCR+/R+PuGX/erDba3PWy8WT878d8G42m3C9+fPHUsgWv2fM737zX4tO8ELC8ambKdEldyTk/t5yqK/Taf1Uw7nye8FRh6fiKFwL+b2+utHeW5q/dLntG/XyQFWNFw6Tnnolq0h/8ubpWvJZVN+zU8Qx7O509+FfvjP8V+WvaZHxcT2byRK/u+Mr7pGxpC1f71ENXTgqlaXdNW2l6PDl9nkfuxdOstoyW4puTLxZ9evqEp2D5pU328T+dL5RGW8hW+7YkebnUNto+XFeYXyU5/UT/U/+90b+9TIP/S9r2uOm+OtSj1WatkGvatnmBReENnpLeyn71P899JLKvhfzyZp5dsuEVd7u6uZMkY9A5hRm6R0u3JfmkJ/zcsmP7+psGjHPMo1an9B8+ubB97i3GyW/jlWufLTt3nE+Ti9PBpnPjbp7tP3XO7XvIslNSw8R94m3DvVmBDBZzNlVcruN81NbipcekYPdk5fJ7VeHuawzqBfXDihQmxjKMcAAAXID55QAA	JM2594-NPPA00268_00-0000000000000000		3823312	
