Title ID	Region	Name	JSON direct link	RAP	Content ID	Last Modification Date	Download .RAP file
CUSA06995	EU	Valkyria Revolution DLC Ragnite Shard (C)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/23/f_bb33799f2ce5946421018b07b2303f9c76c557cac9a048288845e2833744ba68/f/EP4062-CUSA06995_00-ARVALKYRIEDL0203.json	MISSING	EP4062-CUSA06995_00-ARVALKYRIEDL0203	2018-12-06 17:06:42	
CUSA06014	EU	Tekken7 - Armor King Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/52/f_a122d899141c87f55f14365aa7756f3c4628d97648433e306963f0786d7fae45/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK7.json	MISSING	EP0700-CUSA06014_00-PS4TK7CHARAPACK7	2018-12-06 17:06:42	
CUSA06014	EU	Tekken7 - Craig Marduk Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/53/f_14ffdb262d589c082a821f519d6a3c7188e91d78bcc64acdf865043bc837d990/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK6.json	MISSING	EP0700-CUSA06014_00-PS4TK7CHARAPACK6	2018-12-06 17:06:42	
CUSA00605	EU	Assassin’s Creed® Unity "De Chemische Revolutie"-missie	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00605_00/100/f_2bd8b1eaaebe1e0bf311e6dfa7034ff9cd492a165a26b83a2bfe6846367fdf19/f/EP0001-CUSA00605_00-ULCGAMEPLAY00001.json	MISSING	EP0001-CUSA00605_00-ULCGAMEPLAY00001	2018-12-07 12:19:49	
CUSA00605	EU	Assassin’s Creed® Unity Revolutionaire wapens-pakket	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00605_00/126/f_b60a9377c1c0da27c62e861ab3461f6e700521481b417973c18bb95d6e79a2a2/f/EP0001-CUSA00605_00-DLCWEAPONPACK000.json	MISSING	EP0001-CUSA00605_00-DLCWEAPONPACK000	2018-12-07 12:19:49	
CUSA00605	EU	Assassin’s Creed® Unity De Fleur-de-Lys	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00605_00/109/f_8013bfe79ff9721aef84cba2588c67af3a11e03753aaa10c84ede285b6a13e75/f/EP0001-CUSA00605_00-ULCWEAPON0000015.json	MISSING	EP0001-CUSA00605_00-ULCWEAPON0000015	2018-12-07 12:19:49	
CUSA00411	EU	GTA V: Pre-order Cash Bonus	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00411_00/14/f_f6ddce525cf8a0f49693e0a3518a3c1d438060f028a39ca579e0fcad9da34d14/f/EP1004-CUSA00411_00-GTAPREORDERBONUS.json	MISSING	EP1004-CUSA00411_00-GTAPREORDERBONUS	2018-12-07 12:19:49	
CUSA00462	EU	Far Cry® 4 Hurk's Return	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00462_00/9/f_0ded1b3a75e8ea9e811c3771f3259cd353818bf01de30fdbd15a35f75c753db3/f/EP0001-CUSA00462_00-HURKSRETURN00000.json	MISSING	EP0001-CUSA00462_00-HURKSRETURN00000	2018-12-07 12:19:49	
CUSA00050	EU	Cuisine & Cargo	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00050_00/21/f_49cd8bbd536708d0f82b27243cf881cf891b3e68e025cfb256155543e5f9c134/f/EP1018-CUSA00050_00-CUISINEANDCARGO0.json	MISSING	EP1018-CUSA00050_00-CUISINEANDCARGO0	2018-12-07 12:19:49	
CUSA00605	EU	Assassin’s Creed® Unity Geheimen van de revolutie	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00605_00/125/f_2f3347074b3c14f21af2a8948c43872eb22f1ce366621db8ddd89d21910361ad/f/EP0001-CUSA00605_00-DLCULCPACK000001.json	MISSING	EP0001-CUSA00605_00-DLCULCPACK000001	2018-12-07 12:19:49	
CUSA00485	EU	PVZ GARDEN WARFARE SHAREfactory™ Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00485_00/27/f_832ccac56fe0ca472cea22e36acc4fa17c8086ae27175ccd931a51084a2d8a46/f/EP0006-CUSA00485_00-SFTHEME000000001.json	MISSING	EP0006-CUSA00485_00-SFTHEME000000001	2018-12-07 12:19:49	
CUSA00049	EU	Night Operations	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00049_00/63/f_e1b5036911104b7b9358fa9598a32406a6354669e49e7693d2c39b7e2be6953c/f/EP0006-CUSA00049_00-XPACK05000000000.json	MISSING	EP0006-CUSA00049_00-XPACK05000000000	2018-12-07 12:19:49	
CUSA02624	EU	Call of Duty®: Black Ops III - Eclipse DLC	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/22/f_67e09a3ddb28a13e5ed5b060e3d0ded97cf6082b8b164feb0807f50990b55908/f/EP0002-CUSA02624_00-BLACKOPS3MAPPAK2.json	MISSING	EP0002-CUSA02624_00-BLACKOPS3MAPPAK2	2018-12-07 12:19:49	
CUSA02624	EU	Call of Duty®: Black Ops III - Descent DLC	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/28/f_51db4ed3fb1cdd09da71b75b1891513ca5ea69607c80d9e5b673d2d8d8f3f716/f/EP0002-CUSA02624_00-BLACKOPS3MAPPAK3.json	MISSING	EP0002-CUSA02624_00-BLACKOPS3MAPPAK3	2018-12-07 12:19:49	
CUSA02624	EU	Call of Duty®: Black Ops III: Salvation	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/32/f_979cbc4b9189f9a390422f8d2224b1d33a57c88a182b4b3fbe9c14472afc70a2/f/EP0002-CUSA02624_00-BLACKOPS3MAPPAK4.json	MISSING	EP0002-CUSA02624_00-BLACKOPS3MAPPAK4	2018-12-07 12:19:49	
CUSA02393	EU	Hyper Void VR Levels	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02393_00/3/f_09e05bb9256e04283197641cd5c2b573d414082424d7670a0ee51e9ecdfbd993/f/EP8900-CUSA02393_00-VRLEVELSDLC00001.json	MISSING	EP8900-CUSA02393_00-VRLEVELSDLC00001	2018-12-07 12:19:49	
CUSA02624	EU	Call of Duty®: Black Ops III: Zombies Chronicles	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/34/f_f5ea9e4490dc851595dcb21894e1cacae2cb161ae6f0d8fcfe805a66583fcad9/f/EP0002-CUSA02624_00-CODBO3ZOMBIESHD1.json	MISSING	EP0002-CUSA02624_00-CODBO3ZOMBIESHD1	2018-12-07 12:19:49	
CUSA08630	EU	The Resistance DLC	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA08630_00/7/f_f767a83b126a2fd974575a02354baa29c346c092fecd8fd453c32a9402792675/f/EP0002-CUSA08630_00-CODWWIIMAPPACK01.json	MISSING	EP0002-CUSA08630_00-CODWWIIMAPPACK01	2018-12-07 12:19:49	
CUSA01435	EU	Life Is Strange™ - Episode 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01435_00/34/f_04395f8a02694bee58b3b7c69d178a16d03d5b7e70b4dfa3ed03a614276cf512/f/EP0082-CUSA01435_00-LFSTRNGEPISODE03.json	MISSING	EP0082-CUSA01435_00-LFSTRNGEPISODE03	2018-12-07 12:19:49	
CUSA01435	EU	Life Is Strange™ - Episode 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01435_00/35/f_5bdee7f9d0836032e1b072c2955bf109aef15e214139ca28457817f2739a3743/f/EP0082-CUSA01435_00-LFSTRNGEPISODE02.json	MISSING	EP0082-CUSA01435_00-LFSTRNGEPISODE02	2018-12-07 12:19:49	
CUSA01435	EU	Life Is Strange™ - Episode 5	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01435_00/36/f_33ad2685b73db89a18360c39b59617dbf2204d08808fa3cbafe0d5dd1caf51c8/f/EP0082-CUSA01435_00-LFSTRNGEPISODE05.json	MISSING	EP0082-CUSA01435_00-LFSTRNGEPISODE05	2018-12-07 12:19:49	
CUSA01435	EU	Life Is Strange™ - Episode 4	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01435_00/33/f_fb35805b7326f9583be7a99168f58b80c48a363056b80465fde6f134d40970f2/f/EP0082-CUSA01435_00-LFSTRNGEPISODE04.json	MISSING	EP0082-CUSA01435_00-LFSTRNGEPISODE04	2018-12-07 12:19:49	
CUSA05603	EU	Batman The Telltale Series: Episode 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05603_00/15/f_1b73930f03549ec66ace8de118297c10436ca5ad0f31ed338e20f4bc94842888/f/EP2026-CUSA05603_00-BATM000000000EP3.json	MISSING	EP2026-CUSA05603_00-BATM000000000EP3	2018-12-07 12:19:49	
CUSA05603	EU	Batman The Telltale Series: Episode 4	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05603_00/16/f_4c85a25c56ca5755b5f2b84dc059d787e01929f977ddf6867cc80cc349a4e22b/f/EP2026-CUSA05603_00-BATM000000000EP4.json	MISSING	EP2026-CUSA05603_00-BATM000000000EP4	2018-12-07 12:19:49	
CUSA05603	EU	Batman	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05603_00/13/f_e2218b4a3f004050d72e31cf4a4ff61e12e835b2d27fdfb5b301548ba567982a/f/EP2026-CUSA05603_00-BATM000000000EP2.json	MISSING	EP2026-CUSA05603_00-BATM000000000EP2	2018-12-07 12:19:49	
CUSA05603	EU	Batman The Telltale Series: Episode 5	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05603_00/18/f_b4e31a6f7399466e60e6d5241c8da295602d45ebcc34eb9285ce930b4bf954f9/f/EP2026-CUSA05603_00-BATM000000000EP5.json	MISSING	EP2026-CUSA05603_00-BATM000000000EP5	2018-12-07 12:19:49	
CUSA00860	EU	Tales from the Borderlands: Episode Four	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00860_00/14/f_578bdcbf6f7c5c04fc89fc6840ad697d9647820c04fc92b23ec7ee053cd93f00/f/EP2026-CUSA00860_00-TFTBL0000000DLC4.json	MISSING	EP2026-CUSA00860_00-TFTBL0000000DLC4	2018-12-07 12:19:49	
CUSA00860	EU	Tales from the Borderlands: Episode Three	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00860_00/12/f_4773328914a1f1504a2592a9c1ebb1487e543ad6eb37279bf9dd052975ea7dae/f/EP2026-CUSA00860_00-TFTBL0000000DLC3.json	MISSING	EP2026-CUSA00860_00-TFTBL0000000DLC3	2018-12-07 12:19:49	
CUSA00860	EU	Tales from the Borderlands: Episode Five	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00860_00/15/f_70161b34ecff875e9f47cb82053c7061c909333d79df3e953ef9b39308e06ccd/f/EP2026-CUSA00860_00-TFTBL0000000DLC5.json	MISSING	EP2026-CUSA00860_00-TFTBL0000000DLC5	2018-12-07 12:19:49	
CUSA00860	EU	Tales from the Borderlands: Episode Two	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00860_00/9/f_31f19fca5e812a2e1821de9226387cbf4f66e199c2c28e5135337ecaa1bc70ca/f/EP2026-CUSA00860_00-TFTBL0000000DLC2.json	MISSING	EP2026-CUSA00860_00-TFTBL0000000DLC2	2018-12-07 12:19:49	
CUSA01427	EU	Game of Thrones: Episode Three	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01427_00/32/f_d6c2e23971537ddb8f08a2294388194b770ff2da044742d2f1e8c0e7ea6a60af/f/EP2026-CUSA01427_00-GOT000000000DLC3.json	MISSING	EP2026-CUSA01427_00-GOT000000000DLC3	2018-12-07 12:19:49	
CUSA01427	EU	Game of Thrones: Episode Four	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01427_00/35/f_2ba7ae6f042cdaecaf62e47f6edede9afc0e466322d392e481b3df71e4f9fe75/f/EP2026-CUSA01427_00-GOT000000000DLC4.json	MISSING	EP2026-CUSA01427_00-GOT000000000DLC4	2018-12-07 12:19:49	
CUSA01427	EU	Game of Thrones: Episode Two	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01427_00/28/f_73d7838d09021bd4a9a86a16cbd81355e527aab28dd42c0c831e05c061a434eb/f/EP2026-CUSA01427_00-GOT000000000DLC2.json	MISSING	EP2026-CUSA01427_00-GOT000000000DLC2	2018-12-07 12:19:49	
CUSA01427	EU	Game of Thrones: Episode Five	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01427_00/37/f_cdb64e32ca15845ab38ee68d6416682651c0472bbeab6f87a0e6dafcce095be0/f/EP2026-CUSA01427_00-GOT000000000DLC5.json	MISSING	EP2026-CUSA01427_00-GOT000000000DLC5	2018-12-07 12:19:49	
CUSA01427	EU	Game of Thrones: Episode Six	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01427_00/40/f_3657efd78e325eb8a81c42947e2246e5068ec2cb80eb93bef3b3e438c8996904/f/EP2026-CUSA01427_00-GOT000000000DLC6.json	MISSING	EP2026-CUSA01427_00-GOT000000000DLC6	2018-12-07 12:19:49	
CUSA12443	EU	Call of Duty®: Black Ops 4 - Classified	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA12443_00/5/f_d5f6ba2ba28cb6cbdbc3a6cc890e30be4af62c86281213f21793a7e29a8abc05/f/EP0002-CUSA12443_00-CODBO4ZMBMAP0000.json	MISSING	EP0002-CUSA12443_00-CODBO4ZMBMAP0000	2018-12-07 12:19:49	
CUSA08519	EU	Red Dead Redemption 2:  Pre-Order Bonuses	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA08519_00/5/f_3f273e7352e4c57851403f8a169ee6ccfb0704a26a1f6ad7fd4d40238a3a6a28/f/EP1004-CUSA08519_00-RDR2CONTENTPHYS0.json	MISSING	EP1004-CUSA08519_00-RDR2CONTENTPHYS0	2018-12-07 12:19:49	
CUSA04915	US	Pinball FX3 - Balls of Glory Pinball Demo	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA04915_00/63/f_7801fe1449f2c8b2804eb54725d37b2d6956e5932f651e5a0b1014c92f4b8124/f/UP4042-CUSA04915_00-PINBALLFX3BOG000.json	MISSING	UP4042-CUSA04915_00-PINBALLFX3BOG000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Street Fighter II (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/49/f_a78340f9066069450fb94d1edb72dfde67be2b1cb81abf832066149c017aa94b/f/UP4042-CUSA00187_00-ZP2PS4STREET000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4STREET000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Street Fighter II (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/51/f_b4e8f2024ab9e18db810b8d8641b69a424506d32e8c4896cd2d6ed923225f8e2/f/UP4042-CUSA00187_00-ZP2PS4STREET0000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4STREET0000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Earth Defense (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/16/f_f783516fe9651675f09a2e444f45a77fc186efa55675d898136fef2a05f294c5/f/UP4042-CUSA00187_00-ZP2PS4ED0000000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4ED0000000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Earth Defense (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/18/f_4e2961d7b8f0ec914100414941eab788cb74d1d2e115772a5e4ac9226e1223f3/f/UP4042-CUSA00187_00-ZP2PS4ED00000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4ED00000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Zen Classics (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/50/f_c649ee2a5192a1463a23df245e1d766dd3630f3fc6c147410e5d2ada9afc7321/f/UP4042-CUSA00187_00-ZP2PS4ZCLASS0000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4ZCLASS0000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Zen Classics (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/46/f_4cca29402f96a769ca573b76ad08cb267190f2b9d482aa3d08e40e67f6195837/f/UP4042-CUSA00187_00-ZP2PS4ZCLASS000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4ZCLASS000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Excalibur (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/48/f_75da39feccb817dcba1edb67f61fd7389e85fbca8f5e43cb0691ade676d7352d/f/UP4042-CUSA00187_00-ZP2PS4EXC000000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4EXC000000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Excalibur (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/56/f_c7627a6f4dcd50af6be6136bf8da2e841c18f9c9dd64b64e986043129c307d5e/f/UP4042-CUSA00187_00-ZP2PS4EXC0000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4EXC0000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Mars (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/53/f_6e6f211871860604d1360846b183cd0e43017599b6544dc2848d9cbfeb83b46b/f/UP4042-CUSA00187_00-ZP2PS4MARS00000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4MARS00000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Mars (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/55/f_7c276a0bd92a40308cbf3a8995bc6befbd798ab969835c83e40be9e120444bdd/f/UP4042-CUSA00187_00-ZP2PS4MARS000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4MARS000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Paranormal (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/10/f_fa9632b6daff0d539ca7e89c23718732ee37574d9c560909d3ecec965f20af4c/f/UP4042-CUSA00187_00-ZP2PS4SPAR00000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4SPAR00000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Paranormal (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/9/f_db76c5e80b9643ec0dbf06d76bba87b97cd8a96c36c52fab7810a7fa94803bd8/f/UP4042-CUSA00187_00-ZP2PS4SPAR000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4SPAR000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Sorcerer's Lair	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/2/f_3a1ae8cf3d825fdbcd7fb0e678cf6c62be35f3a0cc5bcc8485438d59f80419c7/f/UP4042-CUSA00187_00-ZP2PS4SRC0000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4SRC0000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Captain America (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/61/f_65bf3e8038fb4a2e2579011cf5613684a9f3352040a7dee3353bd89b8b59bd09/f/UP4042-CUSA00187_00-ZP2PS4CAP000000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4CAP000000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Captain America (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/60/f_7901ff2b6e68cc62d0ed65a9c758bb812f71d8b93a33652ebaff354aa93452d5/f/UP4042-CUSA00187_00-ZP2PS4CAP0000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4CAP0000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Fantastic Four (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/57/f_b0d1b96bc95b132ad5a8bcd7d2c7ce3d8489ac894990c238b1abdf8f86449b3d/f/UP4042-CUSA00187_00-ZP2PS4FFOUR0000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4FFOUR0000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Fantastic Four (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/58/f_624717085979c8eb859425921616b8d3262533d1d501b91f9d51f8f653434604/f/UP4042-CUSA00187_00-ZP2PS4FFOUR00000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4FFOUR00000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2: Marvel Pinball Original Pack (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/7/f_151fbec701ff6a56f7412dbd583cefd547791c79360b35dc0e7d330ef4b576e4/f/UP4042-CUSA00187_00-ZP2PS4MVP000000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4MVP000000K	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2: Marvel Pinball Original Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/8/f_087c6e07164ae142db54e02162100a93992bc0e19c7d434cdd14ee0f4020ca68/f/UP4042-CUSA00187_00-ZP2PS4MVP0000000.json	MISSING	UP4042-CUSA00187_00-ZP2PS4MVP0000000	2018-12-17 12:36:08	
CUSA00187	US	Zen Pinball 2 - Marvel Pinball: Vengeance and Virtue (Unlock)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00187_00/54/f_da7c2dadec6c3cb4d30a7f5206d113f81b1e0fa5cc3761279cb3e7e9e379ddad/f/UP4042-CUSA00187_00-ZP2PS4MVPVNV000K.json	MISSING	UP4042-CUSA00187_00-ZP2PS4MVPVNV000K	2018-12-17 12:36:08	
